phi,wfunc0_up_sqr,wfunc0_down_sqr,wfunc1_up_sqr,wfunc1_down_sqr
-6.364729458917835,3.472008323976648e-05,4.8162593159179005e-05,0.0002562300159507594,8.653377707392913e-09
-6.332665330661323,3.632046337634042e-05,5.195024602565522e-05,0.0002699115698230018,1.5383486055765263e-08
-6.30060120240481,3.7892514537645424e-05,5.599370705530886e-05,0.0002838251999472702,2.6583316829869567e-08
-6.268537074148296,3.942645172688266e-05,6.0305320545081946e-05,0.00029792746466309844,4.434146035013947e-08
-6.236472945891784,4.0912444866212984e-05,6.48985577534472e-05,0.00031217307611541406,7.136258085002984e-08
-6.2044088176352705,4.234072520718367e-05,6.978825766444945e-05,0.0003265155135405965,1.110609407945059e-07
-6.1723446893787575,4.370169392395039e-05,7.499088972905788e-05,0.0003409076860207799,1.67660147326846e-07
-6.140280561122245,4.4986031216457376e-05,8.052483660642727e-05,0.000355302633561084,2.462986685374618e-07
-6.108216432865731,4.618480420001783e-05,8.641069466976416e-05,0.0003696542540227332,3.531405004531881e-07
-6.076152304609218,4.7289571873498576e-05,9.267158980127864e-05,0.0003839180426957641,4.954901822020625e-07
-6.044088176352706,4.8292485478584773e-05,9.93335058219285e-05,0.000398051830818041,6.8191115762098e-07
-6.012024048096192,4.918638264409259e-05,0.00010642562266237351,0.0004120165090443806,9.22346268525697e-07
-5.979959919839679,4.996487380527975e-05,0.00011398066135357683,0.0004257767225421129,1.2282389399720782e-06
-5.947895791583167,5.062241952424401e-05,0.00012203523255908379,0.0004393015245523207,1.612653383187389e-06
-5.915831663326653,5.115439750031853e-05,0.0001306301853623713,0.00045256497682100475,2.0903919024423837e-06
-5.88376753507014,5.155715824270721e-05,0.00013981095260100015,0.0004655466863486215,2.6781071503140977e-06
-5.851703406813628,5.182806858157774e-05,0.0001496278887511923,0.00047823226969355355,3.3944069368214456e-06
-5.819639278557114,5.1965542414151126e-05,0.000160136595923612,0.0004906137381710705,4.259948968433104e-06
-5.787575150300601,5.196905830644135e-05,0.00017139823291845805,0.0005026897990936219,5.297522676377067e-06
-5.755511022044089,5.1839163806133435e-05,0.00018347980161997695,0.0005144660707374147,6.532115099380806e-06
-5.7234468937875755,5.157746654571961e-05,0.0001964544042013265,0.0005259552108459747,7.990957618479617e-06
-5.6913827655310625,5.118661244667677e-05,0.00021040146367709144,0.0005371769606889055,9.703550210480731e-06
-5.659318637274549,5.067025153374339e-05,0.00022540689933526033,0.0005481581089689985,1.1701659796631134e-05
-5.627254509018036,5.0032992079691575e-05,0.00024156324753960717,0.0005589323816674107,1.4019289226557708e-05
-5.595190380761523,4.928034396172387e-05,0.0002589697173203467,0.0005695402657510268,1.669261345506635e-05
-5.563126252505009,4.841865227661273e-05,0.0002777321691853901,0.0005800287761053804,1.9759879557206367e-05
-5.531062124248497,4.745502238314182e-05,0.00029796300468688277,0.0005904511761055953,2.326126738208398e-05
-5.498997995991984,4.6397237648817884e-05,0.000319780953602717,0.0006008666631835639,2.7238707883790975e-05
-5.46693386773547,4.525367125008378e-05,0.0003433107451422223,0.0006113400310383078,3.1735656486017545e-05
-5.434869739478958,4.403319342845894e-05,0.000368682649543559,0.0006219413203470579,3.679681924415251e-05
