# El	 r	 phi_matrix_elements_list	 d2E01dphi2_list
28374949.846322022	0.9500000000000001	9.439717376185778e-09	1.8307036385522994e-20
28374949.846322022	0.97	9.46374518977324e-09	1.0405192151665687e-21
28374949.846322022	0.99	9.475579799938383e-09	2.5201821699738728e-23
33761698.43250775	0.01	5.0394462027920184e-14	1.530314272565332e-05
33761698.43250775	0.03	6.15227936574656e-13	1.6052989057313226e-06
33761698.43250775	0.05	2.8125001543991247e-12	4.452882787124727e-07
33761698.43250775	0.06999999999999999	9.64810944734629e-12	1.485699046480778e-07
33761698.43250775	0.09	2.7148939252493495e-11	5.1791009882065406e-08
33761698.43250775	0.11	6.442218368788266e-11	1.8188813812306534e-08
33761698.43250775	0.13	1.3209233272192424e-10	6.385677474264208e-09
33761698.43250775	0.15000000000000002	2.400079063290759e-10	2.243276619179862e-09
33761698.43250775	0.17	3.955166136500712e-10	7.91155910804463e-10
33761698.43250775	0.19	6.027943836563077e-10	2.8108642096322125e-10
33761698.43250775	0.21000000000000002	8.629805814280858e-10	1.0089140818208221e-10
33761698.43250775	0.23	1.1747067070042027e-09	3.665768276767237e-11
33761698.43250775	0.25	1.5347284512499215e-09	1.3497604596285615e-11
33761698.43250775	0.27	1.9385157627426838e-09	5.03697312573179e-12
33761698.43250775	0.29000000000000004	2.3807464057660756e-09	1.9035742710449504e-12
33761698.43250775	0.31	2.855693392237937e-09	7.271447373044878e-13
33761698.43250775	0.33	3.3575156076251635e-09	2.798648005014618e-13
33761698.43250775	0.35000000000000003	3.880467276121189e-09	1.0802223498414042e-13
33761698.43250775	0.37	4.419042588713524e-09	4.1532640723222293e-14
33761698.43250775	0.39	4.968070195951992e-09	1.5754027520630757e-14
33761698.43250775	0.41000000000000003	5.522769903530396e-09	5.811989358729095e-15
33761698.43250775	0.43	6.0787815041251125e-09	2.039289838355664e-15
33761698.43250775	0.45	6.632173525377366e-09	6.536493209261097e-16
33761698.43250775	0.47000000000000003	7.179437868317951e-09	1.7681642092211404e-16
33761698.43250775	0.49	7.717474853883705e-09	3.245831400365568e-17
33761698.43250775	0.51	8.24357204654219e-09	1.2019032388933531e-18
33761698.43250775	0.53	8.755379334591336e-09	2.487240771428333e-18
33761698.43250775	0.55	9.250882067134104e-09	9.114367080750527e-18
33761698.43250775	0.5700000000000001	9.728373534525049e-09	1.3582749639695975e-17
33761698.43250775	0.59	1.0186427693238086e-08	1.4893273749054063e-17
33761698.43250775	0.61	1.062387274835119e-08	1.4052631202866907e-17
33761698.43250775	0.63	1.1039765994014026e-08	1.1966050789691509e-17
33761698.43250775	0.65	1.1433370156664495e-08	9.522398124041501e-18
33761698.43250775	0.67	1.1804131372763889e-08	7.162847394953132e-18
33761698.43250775	0.6900000000000001	1.2151658851778772e-08	5.135511453322082e-18
33761698.43250775	0.7100000000000001	1.2475706218060997e-08	3.5258319445565575e-18
