El,r,dHdphiext_over_Delta_sqr,d2E01dphi2_Hz,dHdr_over_Delta_sqr,f01_derivative_Hz
28374949.846322022,0.19,3.489279117703721e-05,103148.85365594295,0.0,6862933129.086508
28374949.846322022,0.21000000000000002,3.99125785616308e-05,46496.44782862712,0.0,6640161724.903094
28374949.846322022,0.23,4.468496187111133e-05,16317.84930671613,0.0,6361056062.381105
28374949.846322022,0.25,4.919976202199019e-05,1238.0314856460413,0.0,6051821058.468263
28374949.846322022,0.27,5.345790699912809e-05,6668.72988042143,0.0,5729929053.628056
28374949.846322022,0.29000000000000004,5.746606385029878e-05,10425.968268482955,0.0,5406690554.593691
28374949.846322022,0.31,6.123376529925696e-05,12302.074235739166,0.0,5089216577.998719
28374949.846322022,0.33,6.477186244466684e-05,11664.609319155978,0.0,4781808833.487359
28374949.846322022,0.35000000000000003,6.809167909000596e-05,11932.567222831174,0.0,4486909767.724729
28374949.846322022,0.37,7.120454180977527e-05,11527.675943276317,0.0,4205744888.004568
28374949.846322022,0.39,7.412151482101762e-05,10282.587759273569,0.0,3938755040.53872
28374949.846322022,0.41000000000000003,7.68532507348548e-05,9448.353777226714,0.0,3685883404.0091805
28374949.846322022,0.43,7.940991058831783e-05,8389.374644485946,0.0,3446763831.4549556
28374949.846322022,0.45,8.180112641024174e-05,7089.408402590407,0.0,3220845444.9767923
28374949.846322022,0.47000000000000003,8.403598952944037e-05,6680.982629048457,0.0,3007475903.0031
28374949.846322022,0.49,8.612305458353545e-05,6012.680604285801,0.0,2805956028.4208903
28374949.846322022,0.51,8.807035359744401e-05,5219.754484510914,0.0,2615574441.0772595
28374949.846322022,0.53,8.988541644879676e-05,4726.070718666942,0.0,2435629313.5285444
28374949.846322022,0.55,9.157529487493169e-05,4157.027018438909,0.0,2265442087.969523
28374949.846322022,0.5700000000000001,9.314658808867022e-05,3459.915672380899,0.0,2104365650.6216617
28374949.846322022,0.59,9.460546893309367e-05,3170.0920812862423,0.0,1951788504.2432344
28374949.846322022,0.61,9.595770992225083e-05,2609.4790586491217,0.0,1807136356.302786
28374949.846322022,0.63,9.72087086360761e-05,2219.7802042223743,0.0,1669872212.1232357
28374949.846322022,0.65,9.836351209018972e-05,1880.2328208058154,0.0,1539495527.1749542
28374949.846322022,0.67,9.942683989833303e-05,1623.719008927493,0.0,1415540703.144111
28374949.846322022,0.6900000000000001,0.00010040310616104726,1449.7520997352203,0.0,1297575194.9796014
28374949.846322022,0.7100000000000001,0.0001012964400449441,1050.3493633466896,0.0,1185197460.765297
28374949.846322022,0.73,0.00010211070504112498,709.9712017885189,0.0,1078034879.1233575
28374949.846322022,0.75,0.0001028495169304176,593.85397999557,0.0,975741685.23442
28374949.846322022,0.77,0.0001035162605099045,476.6945986403632,0.0,877996965.5974128
28374949.846322022,0.79,0.00010411410514165675,444.15169155474786,0.0,784502749.7636197
28374949.846322022,0.81,0.00010464601918557648,249.77418565258534,0.0,694982217.7514782
28374949.846322022,0.8300000000000001,0.00010511478338212432,147.68187532719872,0.0,609178029.7898896
28374949.846322022,0.85,0.00010552300325311363,164.48424034511916,0.0,526850763.304309
28374949.846322022,0.87,0.00010587312058682835,55.19513002375966,0.0,447777505.3719781
28374949.846322022,0.89,0.00010616742407026807,128.23970047468993,0.0,371750409.3793003
28374949.846322022,0.91,0.00010640805912865275,85.31452454242509,0.0,298575909.9520057
28374949.846322022,0.93,0.00010659703702945454,19.068570481133214,0.0,228071974.39236826
28374949.846322022,0.9500000000000001,0.00010673624330425153,87.98382945896424,0.0,160073141.08653706
28374949.846322022,0.97,0.00010682744553799606,222.4519080722455,0.0,94406919.79086152
28374949.846322022,0.99,0.0001068723005721397,68.79727865002819,0.0,30977458.988910154
33761698.43250775,0.01,1.648437129113794e-07,37821521.161757804,0.0,744784026.6193755
33761698.43250775,0.03,1.5030769926325392e-06,29191514.56208573,0.0,2261460412.626838
33761698.43250775,0.05,4.246575865669409e-06,18843052.559292186,0.0,3690531283.564459
33761698.43250775,0.06999999999999999,8.393970977360624e-06,11076123.2204044,0.0,4970141869.700851
33761698.43250775,0.09,1.3753604864595463e-05,6262386.047963012,0.0,5999655142.756185
33761698.43250775,0.11,1.9967668751650947e-05,3507321.10333197,0.0,6728679350.52964
33761698.43250775,0.13,2.6642788445698253e-05,1972011.1704364265,0.0,7162382845.253024
33761698.43250775,0.15000000000000002,3.3458706099137e-05,1120742.097343366,0.0,7347086542.856117
33761698.43250775,0.17,4.020085117409832e-05,644496.6240027515,0.0,7342863546.684862
33761698.43250775,0.19,4.674341511228425e-05,375448.6865604047,0.0,7205916734.339952
33761698.43250775,0.21000000000000002,5.3020126731112845e-05,220726.3007606427,0.0,6981419336.267767
33761698.43250775,0.23,5.9000341546209464e-05,131332.96278334153,0.0,6702850960.616254
33761698.43250775,0.25,6.467353866012007e-05,79029.54042572336,0.0,6393863996.207963
33761698.43250775,0.27,7.004025979479551e-05,47313.7958762572,0.0,6070658912.758537
33761698.43250775,0.29000000000000004,7.510704399617142e-05,29616.822901460317,0.0,5744070659.83946
33761698.43250775,0.31,7.988362710273193e-05,18321.627194119486,0.0,5421178317.321324
33761698.43250775,0.33,8.438137859575578e-05,11335.431914968589,0.0,5106474209.793944
33761698.43250775,0.35000000000000003,8.861240990070416e-05,6908.360215806469,0.0,4802687832.157293
33761698.43250775,0.37,9.25890520487972e-05,4386.8109122994,0.0,4511357033.721307
33761698.43250775,0.39,9.632354247833224e-05,2627.942979950266,0.0,4233220479.158338
33761698.43250775,0.41000000000000003,9.982783468982677e-05,1590.5665368148964,0.0,3968486327.9446473
33761698.43250775,0.43,0.00010311348278873672,821.2168192126087,0.0,3717016021.0405126
33761698.43250775,0.45,0.00010619157332118786,493.54858005169723,0.0,3478449826.2314467
33761698.43250775,0.47000000000000003,0.00010907268798377477,93.83860322617993,0.0,3252292338.6970415
33761698.43250775,0.49,0.00011176688699468212,38.097814186332165,0.0,3037970504.4405365
33761698.43250775,0.51,0.00011428370644456705,165.86559334981072,0.0,2834872835.7196465
33761698.43250775,0.53,0.00011663216509522272,106.49690923002578,0.0,2642375700.417696
33761698.43250775,0.55,0.0001188207775178882,105.95616606092946,0.0,2459860673.2520843
33761698.43250775,0.5700000000000001,0.00012085757140235294,114.1164720672922,0.0,2286725709.9404254
33761698.43250775,0.59,0.000122750107493193,98.02198901618874,0.0,2122392077.4547396
33761698.43250775,0.61,0.0001245055010350397,99.5950600535599,0.0,1966308380.006514
33761698.43250775,0.63,0.00012613044392599518,187.86400863804766,0.0,1817952598.3528764
33761698.43250775,0.65,0.00012763122701019448,166.681623950447,0.0,1676832779.5968225
33761698.43250775,0.67,0.00012901376210896373,157.94124799905364,0.0,1542486826.7342138
33761698.43250775,0.6900000000000001,0.00013028360350959492,107.9126731636598,0.0,1414481703.32723
33761698.43250775,0.7100000000000001,0.00013144596872047919,38.28461637201998,0.0,1292412271.066021
33761698.43250775,0.73,0.00013250575836844236,107.33260321862917,0.0,1175899910.1982725
33761698.43250775,0.75,0.00013346757516380457,194.08747092964722,0.0,1064591026.7647146
33761698.43250775,0.77,0.00013433574189453904,61.96916717843911,0.0,958155518.1640434
33761698.43250775,0.79,0.00013511431843687125,81.49491142980831,0.0,856285245.6028345
33761698.43250775,0.81,0.00013580711778866407,97.95808300529558,0.0,758692543.7546387
33761698.43250775,0.8300000000000001,0.00013641772114545797,36.101980307667525,0.0,665108791.4898889
33761698.43250775,0.85,0.00013694949204837685,41.322609812942986,0.0,575283041.304909
33761698.43250775,0.87,0.00013740558963927713,78.47658137685245,0.0,488980767.6152815
33761698.43250775,0.89,0.0001377889810624585,141.68454199722134,0.0,405982535.26727235
33761698.43250775,0.91,0.00013810245305439915,56.763285214139,0.0,326083338.77522933
33761698.43250775,0.93,0.00013834862276395463,57.697296142578125,0.0,249089809.04720622
33761698.43250775,0.9500000000000001,0.00013852994784536746,84.7983606082877,0.0,174825738.3484751
33761698.43250775,0.97,0.0001386487358657378,65.21362619301706,0.0,103106906.14657934
33761698.43250775,0.99,0.00013870715306742168,4.635643713253061,0.0,33830802.51244466
40171076.50307777,0.01,2.8036905254299674e-07,56499688.86867011,0.0,865931710.8724945
40171076.50307777,0.03,2.5024409464997927e-06,45304524.01121869,0.0,2608963696.9482603
40171076.50307777,0.05,6.81717272012727e-06,31005839.033225153,0.0,4168208594.040906
40171076.50307777,0.06999999999999999,1.2918851207314751e-05,19456655.57359912,0.0,5486278949.264997
40171076.50307777,0.09,2.0341008556655073e-05,11762129.073290482,0.0,6490512641.254229
40171076.50307777,0.11,2.856790545484848e-05,7040020.487972139,0.0,7172526018.347263
40171076.50307777,0.13,3.7154963893336394e-05,4225330.432665716,0.0,7564623510.316701
40171076.50307777,0.15000000000000002,4.578341677518642e-05,2558136.046547251,0.0,7722700073.907848
40171076.50307777,0.17,5.4252971323326765e-05,1563684.1734660035,0.0,7705610146.174871
40171076.50307777,0.19,6.244950298257731e-05,965977.225107016,0.0,7564816423.231917
40171076.50307777,0.21000000000000002,7.031351643400299e-05,603835.4745845204,0.0,7340912097.900774
40171076.50307777,0.23,7.781768453954072e-05,380448.3536592464,0.0,7064109008.364246
40171076.50307777,0.25,8.495295937368685e-05,242521.79480090583,0.0,6756096584.717635
40171076.50307777,0.27,9.17205519418738e-05,156467.0321867638,0.0,6432079353.246478
40171076.50307777,0.29000000000000004,9.812742710520666e-05,101350.51638809674,0.0,6102520480.691115
40171076.50307777,0.31,0.00010418377564488427,66827.5675822779,0.0,5774493745.43697
40171076.50307777,0.33,0.00010990157043935953,44087.95317423712,0.0,5452680897.428595
40171076.50307777,0.35000000000000003,0.00011529371642946481,30222.16275795219,0.0,5140088740.999376
40171076.50307777,0.37,0.00012037353142843278,20165.73591330617,0.0,4838557739.988739
40171076.50307777,0.39,0.00012515441719000895,13310.705263590075,0.0,4549120358.829286
40171076.50307777,0.41000000000000003,0.00012964964459449068,9436.990796905202,0.0,4272252809.7506356
40171076.50307777,0.43,0.0001338722106099344,6641.835281529378,0.0,4008051767.808732
40171076.50307777,0.45,0.0001378347425667565,4716.48481703296,0.0,3756358423.1841974
40171076.50307777,0.47000000000000003,0.00014154943492848112,3371.6565554903955,0.0,3516845574.075553
40171076.50307777,0.49,0.00014502800912086358,2441.971572404055,0.0,3289078743.01889
40171076.50307777,0.51,0.00014828169009535762,1739.2610766224025,0.0,3072558992.1615696
40171076.50307777,0.53,0.00015132119520908565,1287.1653763289305,0.0,2866752811.782852
40171076.50307777,0.55,0.0001541567322191792,921.4361918341253,0.0,2671112854.2852497
40171076.50307777,0.5700000000000001,0.00015679800401507306,779.0929263400049,0.0,2485092171.400481
40171076.50307777,0.59,0.0001592542182906558,515.1512696570954,0.0,2308153833.650103
40171076.50307777,0.61,0.0001615341007798753,339.8521659300499,0.0,2139777265.959965
40171076.50307777,0.63,0.00016364591099689516,328.4277375211421,0.0,1979462249.9955673
40171076.50307777,0.65,0.00016559745966125892,347.5208872372342,0.0,1826731272.384019
40171076.50307777,0.67,0.0001673961271756667,216.94615944144658,0.0,1681130706.3873844
40171076.50307777,0.6900000000000001,0.00016904888266844624,32.84768959910596,0.0,1542231176.844801
40171076.50307777,0.7100000000000001,0.00017056230322664507,96.00157590256522,0.0,1409627360.7899458
40171076.50307777,0.73,0.00017194259303508316,161.9378316033747,0.0,1282937405.2101963
40171076.50307777,0.75,0.00017319560220715885,181.6503780404317,0.0,1161802092.836182
40171076.50307777,0.77,0.0001743268451488668,126.4994906395981,0.0,1045883849.9398582
40171076.50307777,0.79,0.00017534151834125764,24.530076489006124,0.0,934865663.5761786
40171076.50307777,0.81,0.0001762445174611748,269.5555539475274,0.0,828449955.2650819
40171076.50307777,0.8300000000000001,0.00017704045378708785,49.197796693782216,0.0,726357448.9110817
40171076.50307777,0.85,0.0001777336698581337,15.568487422982436,0.0,628326040.809081
40171076.50307777,0.87,0.0001783282543708285,11.503081960776413,0.0,534109745.4579645
40171076.50307777,0.89,0.00017882805631069755,67.3077770115174,0.0,443477512.3680607
40171076.50307777,0.91,0.00017923669832564936,46.71037811593911,0.0,356212723.32025576
40171076.50307777,0.93,0.0001795575893552871,133.95683052613563,0.0,272110376.44291353
40171076.50307777,0.9500000000000001,0.00017979393653562404,31.397514736529477,0.0,190983144.95069525
40171076.50307777,0.97,0.0001799487564025321,105.86276496808554,0.0,112634562.15411751
40171076.50307777,0.99,0.00018002488541987976,93.3961769969193,0.0,36955138.92366262
47797221.77313053,0.01,4.4543280634702733e-07,82391153.09592377,0.0,970572542.3696538
47797221.77313053,0.03,3.915342728237588e-06,68349729.74197151,0.0,2904420677.452402
47797221.77313053,0.05,1.0393679917860807e-05,49356318.93590553,0.0,4573458815.347147
47797221.77313053,0.06999999999999999,1.911792560814358e-05,32904171.248072207,0.0,5927861283.064172
47797221.77313053,0.09,2.9260798017151242e-05,21149845.44159211,0.0,6921494034.588874
47797221.77313053,0.11,4.011965332907655e-05,13438962.38459754,0.0,7577993060.408705
47797221.77313053,0.13,5.1192749176346164e-05,8547740.756850883,0.0,7948310578.020888
47797221.77313053,0.15000000000000002,6.216426440346564e-05,5470578.876967284,0.0,8094389368.7417145
47797221.77313053,0.17,7.285308110949296e-05,3529921.013055388,0.0,8074001313.917864
47797221.77313053,0.19,8.316301137135255e-05,2297577.645360809,0.0,7935271303.10453
47797221.77313053,0.21000000000000002,9.304725744379585e-05,1508544.8038946718,0.0,7715587053.050286
47797221.77313053,0.23,0.00010248653854357502,999312.0444189638,0.0,7442857024.004791
47797221.77313053,0.25,0.00011147666440630855,666683.7082695715,0.0,7137385243.617127
47797221.77313053,0.27,0.00012002175641134724,449796.63239311916,0.0,6813692212.034129
47797221.77313053,0.29000000000000004,0.0001281305970096712,305593.6134967608,0.0,6482023912.423414
47797221.77313053,0.31,0.00013581464353763954,209014.2707234805,0.0,6149518696.706668
47797221.77313053,0.33,0.00014308691271869926,144551.32631911445,0.0,5821076126.270973
47797221.77313053,0.35000000000000003,0.00014996132162480114,100749.4680660287,0.0,5499991286.649065
47797221.77313053,0.37,0.00015645227306407278,70489.39921192288,0.0,5188413104.275168
47797221.77313053,0.39,0.00016257437745903212,49976.81096657035,0.0,4887673923.5831995
47797221.77313053,0.41000000000000003,0.00016834225584934183,35731.54174175458,0.0,4598526120.382811
47797221.77313053,0.43,0.00017377039493873516,25709.661011843342,0.0,4321312015.260684
47797221.77313053,0.45,0.00017887303818919607,18825.29012935678,0.0,4056086054.6915402
47797221.77313053,0.47000000000000003,0.00018366410355217857,13856.79441628997,0.0,3802702821.666043
47797221.77313053,0.49,0.00018815712181336142,10695.187086911546,0.0,3560880520.6318946
47797221.77313053,0.51,0.0001923651913713018,7629.006179337649,0.0,3330246800.15109
47797221.77313053,0.53,0.000196300946320169,5689.392384794569,0.0,3110371816.29496
47797221.77313053,0.55,0.00019997653536464943,4550.928922043633,0.0,2900792052.6037593
47797221.77313053,0.5700000000000001,0.0002034036095488343,2961.286564463193,0.0,2701027421.314976
47797221.77313053,0.59,0.00020659331712194983,2462.17570354029,0.0,2510593461.3759995
47797221.77313053,0.61,0.00020955630414336776,1983.4410283983368,0.0,2329009948.2515893
47797221.77313053,0.63,0.00021230271965442575,1854.5671836617066,0.0,2155806873.8986535
47797221.77313053,0.65,0.00021484222443529145,1251.9875752557182,0.0,1990528499.2342105
47797221.77313053,0.67,0.0002171840025255405,881.971772184077,0.0,1832735993.4895403
47797221.77313053,0.6900000000000001,0.0002193367748255951,493.3740674834892,0.0,1682009038.7647862
47797221.77313053,0.7100000000000001,0.00022130881421386493,525.3369046240738,0.0,1537946679.726224
47797221.77313053,0.73,0.00022310796171451182,514.9153090014901,0.0,1400167625.129577
47797221.77313053,0.75,0.0002247416433345941,332.03596921311214,0.0,1268310156.2627122
47797221.77313053,0.77,0.00022621688726075996,396.67444130809037,0.0,1142031756.8880107
47797221.77313053,0.79,0.0002275403411653791,181.03098131946683,0.0,1021008550.1174475
47797221.77313053,0.81,0.00022871828942257362,108.3452676989368,0.0,904934604.6087089
47797221.77313053,0.8300000000000001,0.00022975667007656424,147.27386002688058,0.0,793521161.6563954
47797221.77313053,0.85,0.00023066109143965466,175.47607421875,0.0,686495801.7381297
47797221.77313053,0.87,0.00023143684822624715,101.20745786686533,0.0,583601637.6388059
47797221.77313053,0.89,0.00023208893715324504,11.960255731012374,0.0,484596323.1319823
47797221.77313053,0.91,0.00023262207195688808,115.00624037280525,0.0,389251748.46256524
47797221.77313053,0.93,0.0002330406977922008,42.571234948856315,0.0,297351230.88066614
47797221.77313053,0.9500000000000001,0.00023334900499427107,67.68138138289304,0.0,208696154.29994038
47797221.77313053,0.97,0.00023355094219115898,44.06565243435889,0.0,123077473.36427583
47797221.77313053,0.99,0.00023365022876659005,66.05423602861227,0.0,40378493.3599592
56871127.39074311,0.01,6.658353836913753e-07,117805985.32293262,0.0,1051428981.2939769
56871127.39074311,0.03,5.795513777783463e-06,100710813.32324708,0.0,3131546533.246171
