# El	 r	 dHdphi_overDelta_square_elements_list	 d2f01dphi2_abs_list	 dHdr_overDelta_square_matrix_elements_list	 df01dr_abs 
10460859051.03961	0.97	0.19003782863035448	70740815.30200236	0.0031087432151775144	17439806175.551163
10460859051.03961	0.99	0.1895425379186045	7677276.116225061	0.0003294153009123116	15011307742.282234
12446766268.802673	0.01	0.10621422932590639	356240598231.9064	0.00013323096257996324	74681570932.5826
12446766268.802673	0.03	0.10626201033527147	332630177640.7681	0.0011985898821282029	74673804343.00299
12446766268.802673	0.05	0.10635782349816027	310270627660.50757	0.0033266951215716488	74658201855.0469
12446766268.802673	0.06999999999999999	0.10650217418337633	289110410985.5428	0.006512293669837954	74634706156.45975
12446766268.802673	0.09	0.10669582820724353	269103776512.86465	0.010747435877295592	74603191536.50256
12446766268.802673	0.11	0.10693982132446829	250205775316.6013	0.016021389591767167	74563496176.05556
12446766268.802673	0.13	0.10723547217937374	232371992176.07367	0.022320522772408112	74515409848.68344
12446766268.802673	0.15000000000000002	0.10758439898206967	215558582437.39368	0.029628151982626444	74458672417.92084
12446766268.802673	0.17	0.10798854025224788	199722355263.42627	0.03792435336603576	74392968145.13147
12446766268.802673	0.19	0.10845018006193251	184820862317.10593	0.04718573180203699	74317919638.6113
12446766268.802673	0.21000000000000002	0.10897197830601692	170812482099.26083	0.05738514290394413	74233080177.7355
12446766268.802673	0.23	0.10955700664157113	157656496987.64685	0.06849136131460198	74137924456.8487
12446766268.802673	0.25	0.110208790863081	145313161973.0807	0.08046868734902472	74031837363.42293
12446766268.802673	0.27	0.11093136062486346	133743764791.84097	0.0932764823752664	73914100425.2199
12446766268.802673	0.29000000000000004	0.11172930758390555	122910677451.4064	0.10686862138114052	73783875453.06389
12446766268.802673	0.31	0.11260785321788673	112777399304.91322	0.12119284888408108	73640184780.01839
12446766268.802673	0.33	0.1135729277717151	103308591938.76248	0.13619002165916338	73481887360.46631
12446766268.802673	0.35000000000000003	0.11463126199776949	94470106203.57683	0.15179321864397838	73307649811.3378
12446766268.802673	0.37	0.115790493568647	86229001775.52449	0.16792669479990024	73115911238.95566
12446766268.802673	0.39	0.117059290236825	78553559681.99533	0.18450465167422309	72904840416.56398
12446766268.802673	0.41000000000000003	0.11844749195851811	71413288251.51459	0.20142979301072667	72672283513.45102
12446766268.802673	0.43	0.11996627422713567	64778922976.4243	0.21859162919897412	72415700131.39226
12446766268.802673	0.45	0.12162833467625059	58622420791.40264	0.2358644900850849	72132084849.00636
12446766268.802673	0.47000000000000003	0.12344810444889437	52916949274.11589	0.25310520250956786	71817870804.04973
12446766268.802673	0.49	0.12544198462770573	47636871282.4707	0.27015038836117483	71468811038.83568
12446766268.802673	0.51	0.12762860576271556	42757725529.6865	0.28681334345907716	71079832405.88066
12446766268.802673	0.53	0.13002910456966196	38256203591.37101	0.3028804714180152	70644855833.25284
12446766268.802673	0.55	0.13266740519113962	34110123821.954845	0.31810727673920625	70156575759.99489
12446766268.802673	0.5700000000000001	0.135570481479153	30298402637.833138	0.33221397884882736	69606190881.026
12446766268.802673	0.59	0.13876855927645682	26801023599.84546	0.3448809112388304	68983078407.2361
12446766268.802673	0.61	0.14229519034028584	23599004703.506397	0.35574404415585276	68274405799.203255
12446766268.802673	0.63	0.14618708783344703	20674364257.204742	0.36439125514640813	67464678979.54467
12446766268.802673	0.65	0.1504835515517938	18010085699.915554	0.37036042431995864	66535237116.11418
12446766268.802673	0.67	0.15522522347081652	15590081678.933016	0.3731411192800817	65463725619.03957
12446766268.802673	0.6900000000000001	0.16045179798113332	13399157682.009377	0.3721826261136086	64223617736.08183
12446766268.802673	0.7100000000000001	0.16619817411829638	11422975484.617313	0.366912398989229	62783919967.93694
12446766268.802673	0.73	0.1724884130859495	9648016648.795095	0.35677050945613004	61109296723.71064
12446766268.802673	0.75	0.1793268404282243	8061546278.927786	0.3412668813650511	59160988012.59616
12446766268.802673	0.77	0.18668588399608577	6651577216.875471	0.32006781028263204	56899050631.6524
12446766268.802673	0.79	0.19449104985695215	5406834830.983072	0.29311428411874996	54286555605.60904
12446766268.802673	0.81	0.2026051282629806	4316722532.550128	0.2607639053394694	51296261712.63903
12446766268.802673	0.8300000000000001	0.21081635204956092	3371288130.5048647	0.2239286473536141	47919702788.816734
12446766268.802673	0.85	0.21883800533944509	2561191115.7191243	0.18415551682672426	44177370830.430145
12446766268.802673	0.87	0.22632768203051448	1877670948.4028273	0.14358081153449315	40126893290.38376
12446766268.802673	0.89	0.23292997118999134	1312516406.1298342	0.10470574864633932	35864893156.391235
12446766268.802673	0.91	0.23833584651645168	858036035.9145664	0.07000816991771802	31518758872.82103
12446766268.802673	0.93	0.24234027747026723	507029740.82707286	0.041498756737903195	27229318948.9191
12446766268.802673	0.9500000000000001	0.24487597940846986	252761519.6467789	0.020383990680743494	23126606291.887173
12446766268.802673	0.97	0.24601110556444097	88933366.94151361	0.006956963909975701	19317779829.27293
12446766268.802673	0.99	0.24591591659903328	9660331.06779022	0.0007236044710635351	15851161582.482182
14809681479.725866	0.01	0.11745819259581916	404342756347.219	0.00015438955019568816	77261255246.1615
14809681479.725866	0.03	0.1174939581050564	378283593271.6944	0.0013891852094539458	77256751218.31268
14809681479.725866	0.05	0.1175656786400126	353556751429.729	0.0038570623172303944	77247717072.34973
14809681479.725866	0.06999999999999999	0.11767373573234975	330108243722.08044	0.007554575147665556	77234131222.30803
14809681479.725866	0.09	0.11781870798671998	307890812330.628	0.012476511440167488	77215946293.20734
14809681479.725866	0.11	0.1180013788162422	286858204952.00696	0.0186158388207332	77193101233.02132
14809681479.725866	0.13	0.1182227470426412	266964823488.3713	0.025963631364258916	77165516619.47087
14809681479.725866	0.15000000000000002	0.1184840406191054	248165724429.9788	0.03450897448443161	77133094006.98761
14809681479.725866	0.17	0.11878673381680802	230416676070.70364	0.04423884576014776	77095713666.66193
14809681479.725866	0.19	0.11913256831156609	213674225850.9219	0.055137968626507536	77053232151.50781
14809681479.725866	0.21000000000000002	0.11952357872005001	197895766598.45966	0.06718863506121787	77005479201.05376
14809681479.725866	0.23	0.11996212327013904	183039598192.62964	0.08037049242965016	76952253980.62405
14809681479.725866	0.25	0.12045092045416232	169064983384.24475	0.09466028847786942	76893320493.09055
14809681479.725866	0.27	0.12099309271442038	155932197281.6486	0.11003156702127591	76828401990.90227
14809681479.725866	0.29000000000000004	0.12159221845843357	143602570338.6521	0.12645430508346764	76757174166.36142
14809681479.725866	0.31	0.12225239400902574	132038524843.41495	0.1438944800072518	76679256838.75644
14809681479.725866	0.33	0.12297830747966122	121203605016.98518	0.1623135522475892	76594203771.6173
14809681479.725866	0.35000000000000003	0.12377532704997558	111062500888.42035	0.18166784600246788	76501490158.82404
14809681479.725866	0.37	0.12464960672802383	101581066176.82281	0.20190780531574107	76400497176.81578
14809681479.725866	0.39	0.12560821346357237	92726330450.317	0.22297709750662764	76290492817.50946
14809681479.725866	0.41000000000000003	0.12665928046727185	84466505860.91536	0.24481152834750053	76170607986.60524
14809681479.725866	0.43	0.1278121928583867	76770988787.75668	0.26733772382183296	76039806511.0061
14809681479.725866	0.45	0.129077813390792	69610356737.20761	0.2904715208508646	75896847273.14331
14809681479.725866	0.47000000000000003	0.1304687580982674	62956360862.63187	0.3141159931889662	75740236090.0311
14809681479.725866	0.49	0.13199973439005203	56781914475.04584	0.3381590175543879	75568164111.06621
14809681479.725866	0.51	0.1336879575820842	51061077922.983795	0.36247025743125555	75378428386.31165
14809681479.725866	0.53	0.1355536662646662	45769040210.5951	0.386897405869943	75168328645.56972
14809681479.725866	0.55	0.13762076249645344	40882097727.38961	0.4112614815463133	74934532071.57181
14809681479.725866	0.5700000000000001	0.13991760976765374	36377630445.380585	0.43535091146226823	74672894682.03049
14809681479.725866	0.59	0.14247803005134205	32234075934.07697	0.4589140560494955	74378223402.36287
14809681479.725866	0.61	0.1453425507640459	28430901523.478134	0.48164973612006573	74043956444.1543
14809681479.725866	0.63	0.14855996192488768	24948574932.85694	0.5031952075669601	73661730412.48758
14809681479.725866	0.65	0.1521892501760245	21768533661.784668	0.5231109094837757	73220789480.9846
14809681479.725866	0.67	0.1563019724888583	18873153421.787254	0.5408612163067693	72707173704.79524
14809681479.725866	0.6900000000000001	0.1609851028150717	16245715865.62995	0.5557904339514067	72102598741.09843
14809681479.725866	0.7100000000000001	0.16634429711426654	13870375850.64645	0.5670935744403937	71382907637.88844
14809681479.725866	0.73	0.1725073099690361	11732128453.42189	0.5737824141146307	70515940704.7012
14809681479.725866	0.75	0.17962682956270679	9816775928.91844	0.574649796552123	69458646657.11787
14809681479.725866	0.77	0.18788103523311206	8110894790.415994	0.568240674012146	68153291538.84723
14809681479.725866	0.79	0.19746831369690393	6601803165.116137	0.5528498704391106	66522821522.73454
14809681479.725866	0.81	0.2085892416938699	5277528562.468116	0.526588397311707	64466056934.53084
14809681479.725866	0.8300000000000001	0.22140387936889833	4126776174.0747185	0.4875963467055732	61854906464.97148
14809681479.725866	0.85	0.23594734400847228	3138897807.041133	0.43452458123595944	58538926459.75189
14809681479.725866	0.87	0.25198971391912406	2303861537.3810973	0.36741405283502493	54367126973.13379
14809681479.725866	0.89	0.2688578773984222	1612222153.846327	0.28894000541644854	49240234468.11289
14809681479.725866	0.91	0.2853192993298247	1055092448.7572047	0.20547953522155527	43193769705.47185
14809681479.725866	0.93	0.29972071152789753	624115399.9264278	0.12676592017930585	36481045808.39008
14809681479.725866	0.9500000000000001	0.3105002911968651	311437282.2244174	0.06310426948035895	29554856153.362267
14809681479.725866	0.97	0.31683199836122145	109681742.90589507	0.02125860032453203	22980631903.5464
14809681479.725866	0.99	0.3188971594939091	11924864.977510722	0.002136106064873952	17060970235.528255
17621176520.416306	0.01	0.12819081534284843	453188149609.63385	0.00017514259676573637	79485688273.36923
17621176520.416306	0.03	0.12820797913580473	424764844380.93475	0.0015761200807554833	79483035714.89854
17621176520.416306	0.05	0.12824239300502505	397742233458.7948	0.0043772028419078466	79477727003.98175
17621176520.416306	0.06999999999999999	0.12829423064178752	372064914878.4866	0.008576640068754287	79469759161.42767
17621176520.416306	0.09	0.12836375542116804	347685082028.97687	0.01417178939904048	79459125638.50511
17621176520.416306	0.11	0.12845132388450087	324556063497.9114	0.021159097121800242	79445817968.31499
17621176520.416306	0.13	0.1285573905119295	302631897226.9808	0.029534071052241904	79429825094.3309
17621176520.416306	0.15000000000000002	0.1286825139043421	281867302110.53534	0.03929124542311433	79411133250.30728
17621176520.416306	0.17	0.12882736452940333	262217716011.3499	0.05042413692027265	79389725608.24527
17621176520.416306	0.19	0.12899273423273055	243639347756.62613	0.06292519074132885	79365581895.04187
17621176520.416306	0.21000000000000002	0.12917954776746723	226089230480.8949	0.07678571526340305	79338677904.59245
17621176520.416306	0.23	0.1293888766588175	209525272382.05817	0.09199580354259287	79308984907.88928
17621176520.416306	0.25	0.12962195579933442	193906303414.10248	0.10854423943513536	79276468931.48996
17621176520.416306	0.27	0.12988020326705677	179192117305.5479	0.12641838557730262	79241089878.74387
17621176520.416306	0.29000000000000004	0.1301652439799627	165343508630.28152	0.14560404978903446	79202800460.7939
17621176520.416306	0.31	0.1304789379530662	152322304840.53503	0.16608532559922606	79161544889.61815
17621176520.416306	0.33	0.1308234141186587	140091393263.13345	0.18784440150224013	79117257277.37265
17621176520.416306	0.35000000000000003	0.13120111091995731	128614743133.52681	0.21086133214681696	79069859665.56291
17621176520.416306	0.37	0.13161482520967308	117857422785.35304	0.2351137628477223	79019259591.42053
17621176520.416306	0.39	0.13206777140545684	107785612157.31355	0.2605765964425679	78965347059.98003
17621176520.416306	0.41000000000000003	0.13256365340494378	98366610809.32193	0.2872215884055433	78907990757.87741
17621176520.416306	0.43	0.1331067524933612	89568841665.65678	0.31501685200816293	78847033286.16902
17621176520.416306	0.45	0.13370203545401735	81361850723.42128	0.34392624979665004	78782285112.31316
17621176520.416306	0.47000000000000003	0.13435528840932942	73716302982.97623	0.3739086402027511	78713516837.34203
17621176520.416306	0.49	0.13507328371863445	66603974866.21796	0.40491693793121486	78640449223.47409
17621176520.416306	0.51	0.13586398973581632	59997743399.76369	0.43689693273369384	78562740212.09145
17621176520.416306	0.53	0.1367368366841623	53871572440.742935	0.46978579159662637	78479967853.12221
17621176520.416306	0.55	0.13770305677869418	48200496228.245804	0.503510141709934	78391607614.79529
17621176520.416306	0.5700000000000001	0.13877612369396872	42960600536.86953	0.5379835919921898	78297001863.96683
17621176520.416306	0.59	0.13997232657322886	38129001708.160416	0.5731034934854351	78195318288.24179
17621176520.416306	0.61	0.1413115286350438	33683823825.70499	0.6087466542531026	78085492458.10623
17621176520.416306	0.63	0.14281818264955673	29604174291.865864	0.6447635975996652	77966147262.70795
17621176520.416306	0.65	0.14452270935110428	25870118053.101887	0.6809707591580094	77835478019.26169
17621176520.416306	0.67	0.14646339721575996	22462650707.726715	0.7171397182642849	77691085584.02296
17621176520.416306	0.6900000000000001	0.14868906478387198	19363670718.989532	0.7529820834967091	77529729034.72775
17621176520.416306	0.7100000000000001	0.1512628602770352	16555950938.497261	0.7881278823356285	77346950784.7559
17621176520.416306	0.73	0.1542677936936551	14023109635.08288	0.8220940295106416	77136494398.48344
17621176520.416306	0.75	0.15781496887668894	11749581205.085323	0.8542372845580872	76889373866.48787
17621176520.416306	0.77	0.16205612656376714	9720586727.43201	0.883682346448614	76592343897.12328
17621176520.416306	0.79	0.16720324579950527	7922104512.599751	0.9092090359505485	76225278795.08052
17621176520.416306	0.81	0.1735599896579534	6340840777.602517	0.9290703659649404	75756576432.82317
17621176520.416306	0.8300000000000001	0.18157344111075574	4964200567.772401	0.9406910989968468	75134476937.76302
17621176520.416306	0.85	0.19192088636882995	3780259030.686073	0.9401568517132458	74270958667.20935
17621176520.416306	0.87	0.20565548314371135	2777733135.5223966	0.9213420284248839	73006474285.64055
17621176520.416306	0.89	0.2244370328480986	1945953918.846893	0.8744816757466235	71045856579.37299
17621176520.416306	0.91	0.2508030519147837	1274839326.4692113	0.784308358933308	67786758539.81374
17621176520.416306	0.93	0.28795446980902006	754867712.2291574	0.6303804532501298	62142013270.11573
17621176520.416306	0.9500000000000001	0.3366266299983184	377052045.6909324	0.402855056138487	52077986408.38054
17621176520.416306	0.97	0.38546671853716047	132914857.09284379	0.15601931158837792	37593951286.61297
17621176520.416306	0.99	0.4114407887555723	14463884.389328925	0.014988902308942443	20046711552.876183
20966410546.28668	0.01	0.1382727688310154	502004516357.39197	0.00019467815419400627	81342791096.78633
20966410546.28668	0.03	0.1382655731545528	471345454916.7382	0.0017520670459068948	81340703109.17044
20966410546.28668	0.05	0.13825114787117274	442140621542.8857	0.004866651357171436	81336526924.73044
20966410546.28668	0.06999999999999999	0.1382294247372976	414334297063.68353	0.009538045839434756	81330262367.19627
20966410546.28668	0.09	0.13820030043059073	387879135500.9217	0.015765676899013988	81321909044.00839
20966410546.28668	0.11	0.13816363537015114	362728979287.1063	0.023548787844796144	81311466433.93896
20966410546.28668	0.13	0.13811925211105222	338838367758.42725	0.03288644607750952	81298933836.24765
20966410546.28668	0.15000000000000002	0.1380669332671165	316162487726.8604	0.04377755239373285	81284310348.54694
20966410546.28668	0.17	0.13800641891872137	294657199145.153	0.05622085263265406	81267594826.43553
20966410546.28668	0.19	0.1379374034421983	274279077771.481	0.07021495195759422	81248785839.62535
20966410546.28668	0.21000000000000002	0.1378595316851538	254985460873.05634	0.08575833213878815	81227881612.59937
20966410546.28668	0.23	0.13777239439200795	236734491640.92142	0.10284937228742891	81204879957.49046
20966410546.28668	0.25	0.1376755227611092	219485160685.87625	0.1214863736125275	81179778192.7673
20966410546.28668	0.27	0.13756838198818827	203197343939.7721	0.14166758888383418	81152573039.90413
20966410546.28668	0.29000000000000004	0.13745036361531204	187831836641.0829	0.1633912574629968	81123260505.83757
20966410546.28668	0.31	0.1373207764632151	173350383265.49365	0.18665564695983636	81091835736.34488
20966410546.28668	0.33	0.13717883587041887	159715703359.95078	0.2114591028232079	81058292839.74022
20966410546.28668	0.35000000000000003	0.1370236508951719	146891513298.55698	0.2378001075011031	81022624673.01869
20966410546.28668	0.37	0.1368542090500386	134842544022.68352	0.2656773512094468	80984822580.52625
20966410546.28668	0.39	0.1366693580278058	123534554860.12988	0.2950898168766467	80944876070.87486
20966410546.28668	0.41000000000000003	0.1364677837342054	112934343550.99615	0.32603688250900514	80902772422.98538
20966410546.28668	0.43	0.13624798375522917	103009752622.94267	0.35851844511200875	80858496191.80672
20966410546.28668	0.45	0.13600823514083327	93729672285.9828	0.39253507146479777	80812028592.20946
20966410546.28668	0.47000000000000003	0.1357465550593486	85064040025.15561	0.42808818260117854	80763346723.02426
20966410546.28668	0.49	0.13546065243823435	76983837088.82199	0.4651802809216876	80712422577.9313
20966410546.28668	0.51	0.13514786811400786	69461082072.42882	0.5038152316777474	80659221784.17503
20966410546.28668	0.53	0.13480510020152064	62468821810.31482	0.5439986144113477	80603701960.42262
20966410546.28668	0.55	0.1344287102702174	55981119788.59414	0.5857381652578455	80545810578.7243
20966410546.28668	0.5700000000000001	0.13401440434192616	49973042296.05336	0.6290443384733253	80485482135.5974
20966410546.28668	0.59	0.13355708049262122	44420642525.9799	0.6739310261235473	80422634367.12477
20966410546.28668	0.61	0.13305063162878594	39300942844.54821	0.7204164901013445	80357163116.37982
20966410546.28668	0.63	0.13248768731477162	34591915433.46645	0.7685245828879707	80288935288.31345
20966410546.28668	0.65	0.1318592715521546	30272461506.642235	0.818286366554783	80217779006.5562
20966410546.28668	0.67	0.13115434285523533	26322389301.984077	0.8697422895588887	80143469640.00313
20966410546.28668	0.6900000000000001	0.1303591666704722	22722391030.833855	0.9229451581923074	80065709583.39655
20966410546.28668	0.7100000000000001	0.12945644446934898	19454018965.88759	0.9779642615564246	79984098431.86377
20966410546.28668	0.73	0.12842408226160107	16499660836.075283	1.0348912062629914	79898087675.92525
20966410546.28668	0.75	0.12723341220827378	13842514686.149202	1.0938483449100453	79806911169.93007
20966410546.28668	0.77	0.1258465627869833	11466563348.976809	1.1550012437531822	79709470966.65132
20966410546.28668	0.79	0.1242124636378636	9356548667.704187	1.2185776292647805	79604159605.93556
20966410546.28668	0.81	0.12226058619937481	7497945593.800181	1.2848970828728965	79488512021.55247
20966410546.28668	0.8300000000000001	0.1198907817496498	5876936276.391859	1.354419268995537	79358738265.55637
20966410546.28668	0.85	0.11695608635074152	4480384247.54761	1.4278255799968218	79208225932.4568
20966410546.28668	0.87	0.11323217732457462	3295808798.139658	1.5061642451919015	79026818005.32419
20966410546.28668	0.89	0.10835992171827387	2311359628.9648976	1.5911234775493317	78790298300.00793
20966410546.28668	0.91	0.1017297991829506	1515791851.544213	1.6855815177139453	78469366033.55045
20966410546.28668	0.93	0.0922310747125513	898441404.9403616	1.7948020855009674	77918227550.20677
20966410546.28668	0.9500000000000001	0.0776686327786787	449200945.542001	1.929220609861977	77056053798.71297
20966410546.28668	0.97	0.05347797017022094	158496259.14883727	2.1106204570134413	74315662221.34001
20966410546.28668	0.99	0.014016829180293228	17263234.00327523	2.3662634732984094	68075817252.9373
24946709471.193462	0.01	0.14762656622219744	550100516505.4596	0.00021235858464307614	82841245793.69458
24946709471.193462	0.03	0.14759067013420532	517366132267.9703	0.0019112766227279085	82838704912.59991
24946709471.193462	0.05	0.14751873479278438	486124189736.98	0.0053093771434259245	82833613627.32872
24946709471.193462	0.06999999999999999	0.14741047246652994	456319679934.89325	0.010407194696248975	82825964078.61172
24946709471.193462	0.09	0.1472654480419565	427906662199.5063	0.01720554536304302	82815739062.62737
24946709471.193462	0.11	0.14708307472350865	400840371269.755	0.025705544164610915	82802916521.51118
24946709471.193462	0.13	0.14686260818897767	375076667809.267	0.03590862876648595	82787467931.89343
24946709471.193462	0.15000000000000002	0.14660313908159253	350571974384.71344	0.04781658993991983	82769358201.84451
24946709471.193462	0.17	0.1463035837034906	327283294433.9513	0.06143160935494782	82748545021.36798
24946709471.193462	0.19	0.14596267273136007	305168250595.87164	0.07675630544568617	82724978202.42221
24946709471.193462	0.21000000000000002	0.14557893773715055	284185127190.18634	0.09379378826047421	82698598836.53906
24946709471.193462	0.23	0.1451506952451915	264292912149.2065	0.11254772440691331	82669338289.87854
24946709471.193462	0.25	0.1446760280024528	245451336685.63004	0.13302241345120827	82637116994.82877
24946709471.193462	0.27	0.1441527630691094	227620911977.90524	0.15522287740213217	82601843001.15999
24946709471.193462	0.29000000000000004	0.14357844625870408	210762962547.06857	0.17915496525386743	82563410241.35858
24946709471.193462	0.31	0.14295031235870526	194839656181.0233	0.2048254749610914	82521696449.23595
24946709471.193462	0.33	0.14226525044863184	179814030352.9901	0.23224229570966792	82476560665.6286
24946709471.193462	0.35000000000000003	0.14151976348971176	165650015134.03198	0.2614145739407025	82427840233.11081
24946709471.193462	0.37	0.14070992119102818	152312452637.8427	0.292352907302858	82375347166.01588
24946709471.193462	0.39	0.13983130494632703	139767113070.3302	0.3250695715961621	82318863754.88962
24946709471.193462	0.41000000000000003	0.13887894337975804	127980707465.10808	0.35957878685820815	82258137211.91797
24946709471.193462	0.43	0.13784723672177754	116920897218.78598	0.3958970300830305	82192873124.82619
24946709471.193462	0.45	0.13672986784715627	106556300545.34845	0.43404340372437594	82122727407.27934
24946709471.193462	0.47000000000000003	0.13551969732383054	96856495987.0404	0.4740400711921538	82047296347.93701
24946709471.193462	0.49	0.134208639223884	87792023128.51619	0.5159127731124487	81966104234.40413
24946709471.193462	0.51	0.13278751370731862	79334380667.62694	0.5596914412968027	81878587859.23581
24946709471.193462	0.53	0.13124587147239467	71456022005.52823	0.6054109313283296	81784076989.40652
24946709471.193462	0.55	0.12957178403504863	64130348525.15575	0.6531118995723412	81681769567.67749
24946709471.193462	0.5700000000000001	0.12775159241336562	57331700721.13143	0.7028418564791948	81570699976.16774
24946709471.193462	0.59	0.12576960511065888	51035347359.563095	0.7546564354478225	81449698076.67935
24946709471.193462	0.61	0.12360773429057872	45217472832.60393	0.8086209254328471	81317335886.86905
24946709471.193462	0.63	0.12124505673727061	39855162880.20276	0.8648121258987737	81171857484.21193
24946709471.193462	0.65	0.11865728370593868	34926388844.5274	0.9233205943123436	81011085945.18385
24946709471.193462	0.67	0.1158161214187901	30409990619.671993	0.9842533679644051	80832298456.92914
24946709471.193462	0.6900000000000001	0.11268850248216121	26285658454.13428	1.0477372507241007	80632056783.356
24946709471.193462	0.7100000000000001	0.1092356694832635	22533913760.013268	1.1139227551604491	80405974348.0921
24946709471.193462	0.73	0.1054120987306923	19136089072.621513	1.1829887683012401	80148392068.3988
24946709471.193462	0.75	0.10116427115333956	16074307300.32368	1.255147938349736	79851921124.37686
24946709471.193462	0.77	0.0964293420825305	13331460397.183702	1.330652605424985	79506788637.09242
24946709471.193462	0.79	0.09113385879818567	10891187581.095005	1.4098007109660864	79099888427.71841
24946709471.193462	0.81	0.08519287834337798	8737853214.369753	1.4929402920044093	78613380278.353
24946709471.193462	0.8300000000000001	0.07851025752527764	6856524454.211398	1.5804694363380063	78022605759.65648
24946709471.193462	0.85	0.07098174350859364	5232948774.107176	1.6728249976183256	77292901460.10977
24946709471.193462	0.87	0.06250423117078488	3853531447.2533956	1.7704460227225773	76374857083.1902
24946709471.193462	0.89	0.05299803911520909	2705313077.077227	1.8736829083480873	75196602151.3033
24946709471.193462	0.91	0.04245585742307994	1775947250.521457	1.9825936729987574	73653889240.73283
24946709471.193462	0.93	0.031044415800631463	1053678383.8149459	2.0965133922594794	71589489240.09395
24946709471.193462	0.9500000000000001	0.01930376040821949	527319821.19045794	2.2131945983301677	68789927670.08928
24946709471.193462	0.97	0.008502290850214872	186232241.3992009	2.327238274651367	64905410500.683846
24946709471.193462	0.99	0.0011501941792974315	20302418.792743158	2.427725168297075	59703858296.84322
29682635092.26927	0.01	0.15622701420815024	596892613265.8593	0.0002277729589667855	84005633005.98343
29682635092.26927	0.03	0.15615975490684256	562263201659.3541	0.002050049407719488	84001955752.84174
29682635092.26927	0.05	0.1560250171420597	529149768689.6569	0.005695098348625593	83994577232.86935
29682635092.26927	0.06999999999999999	0.15582236102796895	497498873725.29114	0.011163917818062367	83983477654.47069
29682635092.26927	0.09	0.1555511225989844	467266773285.84607	0.018458019819905573	83968613743.30583
29682635092.26927	0.11	0.1552104088331188	438410838630.15735	0.027579448475577768	83949930153.19234
29682635092.26927	0.13	0.1547990909026547	410888953888.0396	0.03853080458477501	83927355523.14685
29682635092.26927	0.15000000000000002	0.1543157955865917	384659441779.2942	0.051315276904497054	83900802378.22783
29682635092.26927	0.17	0.15375889474085205	359681079680.8534	0.06593668055111057	83870165706.37337
29682635092.26927	0.19	0.15312649269949166	335913137023.21234	0.08239950301305862	83835321559.781
29682635092.26927	0.21000000000000002	0.152416411454876	313315417562.06726	0.10070895836520814	83796125278.52127
29682635092.26927	0.23	0.15162617343783721	291848301512.626	0.12087105037932402	83752409393.50858
29682635092.26927	0.25	0.15075298169277157	271472785746.30197	0.14289264534049795	83703981128.2701
29682635092.26927	0.27	0.1497936972094521	252150521310.217	0.1667815554940816	83650619441.43185
29682635092.26927	0.29000000000000004	0.14874481314716614	233843847965.20837	0.19254663418393986	83592071532.35858
29682635092.26927	0.31	0.14760242565050066	216515825603.64133	0.2201978838720309	83528048714.3826
29682635092.26927	0.33	0.14636220092949975	200130262506.1676	0.24974657836645264	83458221534.15204
29682635092.26927	0.35000000000000003	0.14501933824451804	184651740440.7145	0.28120540072453404	83382214002.05975
29682635092.26927	0.37	0.14356852841414827	170045636642.6111	0.31458859841893083	83299596751.64665
29682635092.26927	0.39	0.14200390744898325	156278142734.06476	0.3499121574557593	83209878912.46152
29682635092.26927	0.41000000000000003	0.14031900491378632	143316280657.70892	0.3871939971897071	83112498429.18213
29682635092.26927	0.43	0.13850668664646545	131127915714.20535	0.42645418756308956	83006810500.26793
29682635092.26927	0.45	0.1365590915254229	119681766801.06378	0.4677151903491993	82892073718.20122
29682635092.26927	0.47000000000000003	0.1344675621002226	108947413967.16801	0.5110021256349574	82767433393.4623
29682635092.26927	0.49	0.13222256911319238	98895303396.16037	0.5563430641426876	82631901428.96309
29682635092.26927	0.51	0.12981363028721532	89496749944.9654	0.6037693448788608	82484331915.35179
29682635092.26927	0.53	0.12722922430184444	80723937367.6502	0.6533159157989696	82323391433.00688
29682635092.26927	0.55	0.12445670172544063	72549916355.85585	0.7050216923297556	82147522747.4418
29682635092.26927	0.5700000000000001	0.12148219595369042	64948600536.31081	0.7589299241738647	81954900237.86816
29682635092.26927	0.59	0.11829053913911144	57894760559.78766	0.8150885540714994	81743374937.36497
29682635092.26927	0.61	0.11486519098901184	51364016424.02977	0.873550541945802	81510406456.8375
29682635092.26927	0.63	0.11118819262028003	45332828167.98229	0.9343741124097503	81252978293.08795
29682635092.26927	0.65	0.10724016406688734	39778485075.4725	0.9976228603775831	80967492010.76201
29682635092.26927	0.67	0.10300037354122744	34679093524.80099	1.063365614694187	80649634500.6609
29682635092.26927	0.6900000000000001	0.09844692063073802	30013563615.64926	1.1316759075357914	80294210835.6063
29682635092.26927	0.7100000000000001	0.09355709643454964	25761594706.0368	1.2026308193494841	79894933180.55623
29682635092.26927	0.73	0.0883080143600376	21903659981.10763	1.2763088527647644	79444153618.07912
29682635092.26927	0.75	0.08267765041379666	18420990177.781193	1.352786315876072	78932525709.88376
29682635092.26927	0.77	0.07664649760931251	15295556579.348429	1.4321314394622087	78348576255.13603
29682635092.26927	0.79	0.07020013390105635	12510053392.229742	1.5143950780193747	77678165747.53067
29682635092.26927	0.81	0.06333313693681217	10047879607.926477	1.5995963045038688	76903813937.46602
29682635092.26927	0.8300000000000001	0.05605496179234522	7893120451.938224	1.687700451160294	76003871445.00986
29682635092.26927	0.85	0.04839863337142847	6030528510.383156	1.7785861342851275	74951523303.21611
